V1,V2
gene32841,101724672
gene32842,101725043
gene32843,106008259
gene32844,101725416
gene32845,106008273
gene32846,101725804
gene32847,106008260
gene32848,101700557
gene32849,106008261
gene32850,106008263
gene32851,101696744
gene32852,101697120
gene32853,101697489
gene32854,106008275
gene32855,106008274
gene32856,101697864
gene32857,106008264
gene32858,101698242
gene32859,101700920
gene32860,101698623
gene32861,101698989
gene32862,101701270
gene32863,101699712
gene32864,101700061
gene32865,101700781
gene32866,110346915
gene32867,110346916
gene32868,101701504
gene32869,101701849
gene32870,101702200
gene32871,101701633
gene32872,101701974
gene32873,101702550
gene32874,110346917
gene32875,110346918
gene32876,110346919
gene32877,101704693
gene32878,110346920
gene32879,110346921
gene32880,101705400
gene32881,101705782
gene32882,101706491
gene32883,110346900
gene32884,101706857
gene32885,101708657
gene32886,101709020
gene32887,106008271
gene32888,106008266
gene32889,101710092
gene32890,110346923
gene32891,101710450
gene32892,101702322
gene32893,106008267
gene32894,101711545
gene32895,101711914
gene32896,101712615
gene32897,110346924
gene32898,101712981
gene32899,101713348
gene32900,101713704
gene32901,101714056
gene32902,101714397
gene32903,101714747
gene32904,101715104
gene32905,101715461
gene32906,110346925
gene32907,101716156
gene32908,101716852
gene32909,101717197
gene32910,110346907
gene32911,110346926
gene32912,110346929
gene32913,101720305
gene32914,110346927
gene32915,110346928
gene32916,106008269
gene32917,110346905
gene32918,101709858
gene32919,110346937
gene32920,101721007
gene32921,110343894
gene32922,101710574
gene32923,110346940
gene32924,101710942
gene32925,110346931
gene32926,110346935
gene32927,101711312
gene32928,101721366
gene32929,110346934
gene32930,101723360
gene32931,101711677
gene32932,101712044
gene32933,101712386
gene32934,101724902
gene32935,101725282
gene32936,101725673
gene32937,101726034
gene32938,101726271
gene32939,106008277
gene32940,101696390
gene32941,101712742
gene32942,106008281
gene32943,101696746
gene32944,101697122
gene32945,101713477
gene32946,101697491
gene32947,101713831
gene32948,110346938
gene32949,101697866
gene32950,110346930
gene32951,101698494
gene32952,106008282
gene32953,101699112
gene32954,101714178
gene32955,101700063
gene32956,101699714
gene32957,101700420
gene32958,101701012
gene32959,101714517
gene32960,106008288
gene32961,101701376
gene32962,106007549
gene32963,101701727
gene32964,106008289
gene32965,101704733
gene32966,101702202
gene32967,101702552
gene32968,101715586
gene32969,101703843
gene32970,101703262
gene32971,101702904
gene32972,101715929
gene32973,101708781
gene32974,110346932
gene32975,101708434
gene32976,110346936
gene32977,101708088
gene32978,106007570
gene32979,101707720
gene32980,110346939
gene32981,101707364
gene32982,101705037
gene32983,110346933
gene32984,106008279
gene32985,101704460
gene32986,106008280
gene32987,106008285
gene32988,106008283
gene32989,101716268
gene32990,101716622
gene32991,101697620
gene32992,101697990
gene32993,101716969
gene32994,101698367
gene32995,106008292
gene32996,101717548
gene32997,101718114
gene32998,101698744
gene32999,101718804
gene33000,110346941
gene33001,101719143
gene33002,101719496
gene33003,101699113
gene33004,101699461
gene33005,101719843
gene33006,101720895
gene33007,110346943
gene33008,101721493
gene33009,101699827
gene33010,101721845
gene33011,101722559
gene33012,101722204
gene33013,101722894
gene33014,101723243
gene33015,101723602
gene33016,106008291
gene33017,106008293
gene33018,101723965
gene33019,101700558
gene33020,110346942
gene33021,101724903
gene33022,101724323
gene33023,101725283
gene33024,101725674
gene33025,101725915
gene33026,101726272
gene33027,101726641
gene33028,101702203
gene33029,101701851
gene33030,106008295
gene33031,101701506
gene33032,101700922
gene33033,101716269
gene33034,101716623
gene33035,110346950
gene33036,101703030
gene33037,101703373
gene33038,101703985
gene33039,101716970
gene33040,110346949
gene33041,101704565
gene33042,106008296
gene33043,101717310
gene33044,101705542
gene33045,106008297
gene33046,101707591
gene33047,101707843
gene33048,110346946
gene33049,101709388
gene33050,101709745
gene33051,110346944
gene33052,101710818
gene33053,101718003
gene33054,101710452
gene33055,101711181
gene33056,101718338
gene33057,101711547
gene33058,110346948
gene33059,101712387
gene33060,101712983
gene33061,110346947
gene33062,101714988
gene33063,101715587
gene33064,101719033
gene33065,101715930
gene33066,101719966
gene33067,101720306
gene33068,101716049
gene33069,101716389
gene33070,101716736
gene33071,101720671
gene33072,101721010
gene33073,101717086
gene33074,101717433
gene33075,101717768
gene33076,101721368
gene33077,101721722
gene33078,101718115
gene33079,101718451
gene33080,101718806
gene33081,101722082
gene33082,101719145
gene33083,101719497
gene33084,101719844
gene33085,106008305
gene33086,101722441
gene33087,101720189
gene33088,101722789
gene33089,101723125
gene33090,101723475
gene33091,101720557
gene33092,101723835
gene33093,101724201
gene33094,110346961
gene33095,110346958
gene33096,106008299
gene33097,101721255
gene33098,101724904
gene33099,101721612
gene33100,101725284
gene33101,101725675
gene33102,101726035
gene33103,101726406
gene33104,101721958
gene33105,101722318
gene33106,101726776
gene33107,101696998
gene33108,101699114
gene33109,101722670
gene33110,101723007
gene33111,101699462
gene33112,101723363
gene33113,101723717
gene33114,101724080
gene33115,101724439
gene33116,101724786
gene33117,101725158
gene33118,101725540
gene33119,101725916
gene33120,101726273
gene33121,101699828
gene33122,101726642
gene33123,101700181
gene33124,101696509
gene33125,101700559
gene33126,101696876
gene33127,101697251
gene33128,101700923
gene33129,101697622
gene33130,101697991
gene33131,101698368
gene33132,101698745
gene33133,101699115
gene33134,101701273
gene33135,101701635
gene33136,101702907
gene33137,101703264
gene33138,101703845
gene33139,110346957
gene33140,101699463
gene33141,110346956
gene33142,110346963
gene33143,101699829
gene33144,101707955
gene33145,110346959
gene33146,106008311
gene33147,106008310
gene33148,101708313
gene33149,101708660
gene33150,101709023
gene33151,106008317
gene33152,101700182
gene33153,101711182
gene33154,101710819
gene33155,101700560
gene33156,101712045
gene33157,110346962
gene33158,101700924
gene33159,110346967
gene33160,106008314
gene33161,106008302
gene33162,110346964
gene33163,101713123
gene33164,110346966
gene33165,106008308
gene33166,101713479
gene33167,110346952
gene33168,101701274
gene33169,101714287
gene33170,101714637
gene33171,110346965
gene33172,101714990
gene33173,101701636
gene33174,101701976
gene33175,101709518
gene33176,101709859
gene33177,101710576
gene33178,101711315
gene33179,101712047
gene33180,106008320
gene33181,110346973
gene33182,101712744
gene33183,106008321
gene33184,101713124
gene33185,101713833
gene33186,101714179
gene33187,101714518
gene33188,101714871
gene33189,101715231
gene33190,101715588
gene33191,101716270
gene33192,101716624
gene33193,101716972
gene33194,110346971
gene33195,101718005
gene33196,101718694
gene33197,101719035
gene33198,101719386
gene33199,101719737
gene33200,101720087
gene33201,101720432
gene33202,106008324
gene33203,106008325
gene33204,101720787
gene33205,101721131
gene33206,101721495
gene33207,106008327
gene33208,101722206
gene33209,106008328
gene33210,110346974
gene33211,101722895
gene33212,101723244
gene33213,101723605
gene33214,106008329
gene33215,101702323
gene33216,101723967
gene33217,101724675
gene33218,101725420
gene33219,101702657
gene33220,106008331
gene33221,106008332
gene33222,110346970
gene33223,110346968
gene33224,101725808
gene33225,101703031
gene33226,101703374
gene33227,101703737
gene33228,101726525
gene33229,101696748
gene33230,101697124
gene33231,101697493
gene33232,101697868
gene33233,101704107
gene33234,106008356
gene33235,101698247
gene33236,106008334
gene33237,101698628
gene33238,101698994
gene33239,101699353
gene33240,106008335
gene33241,101699717
gene33242,106008336
gene33243,101700067
gene33244,110346975
gene33245,101700785
gene33246,101701139
gene33247,110346972
gene33248,101704462
gene33249,101701508
gene33250,101702205
gene33251,101702554
gene33252,101702909
gene33253,110346976
gene33254,101703611
gene33255,101703987
gene33256,101704819
gene33257,106008357
gene33258,106008338
gene33259,101705170
gene33260,101704353
gene33261,101704697
gene33262,106008339
gene33263,101705039
gene33264,101705403
gene33265,101705785
gene33266,106008341
gene33267,101706139
gene33268,106008342
gene33269,101706495
gene33270,101706861
gene33271,101707593
gene33272,101707957
gene33273,101708314
gene33274,101705544
gene33275,106008344
gene33276,106008345
gene33277,101709026
gene33278,106008346
gene33279,101709390
gene33280,101709747
gene33281,101710096
gene33282,101710454
gene33283,110346977
gene33284,101710821
gene33285,101711184
gene33286,106008348
gene33287,101711549
gene33288,110346978
gene33289,101711917
gene33290,101712268
gene33291,101712618
gene33292,101705916
gene33293,101706262
gene33294,101706639
gene33295,101707005
gene33296,101712985
gene33297,101713350
gene33298,106008349
gene33299,106008350
gene33300,101714059
gene33301,101714400
gene33302,101714750
gene33303,106008352
gene33304,101715107
gene33305,106008353
gene33306,101707365
gene33307,101715463
gene33308,101715815
gene33309,101707721
gene33310,101716159
gene33311,101716506
gene33312,106008354
gene33313,106008355
gene33314,101716855
gene33315,101708090
gene33316,101717200
gene33317,101717550
gene33318,101708435
gene33319,101717879
gene33320,101718222
gene33321,101718571
gene33322,101718916
gene33323,101708782
gene33324,101709164
gene33325,110346969
gene33326,106008358
gene33327,101703738
gene33328,101721613
gene33329,101719255
gene33330,101722319
gene33331,106008361
gene33332,101721959
gene33333,101723245
gene33334,101704108
gene33335,101704463
gene33336,110346980
gene33337,101723969
gene33338,101725047
gene33339,110346982
gene33340,110346983
gene33341,110346984
gene33342,110346979
gene33343,101725676
gene33344,101704820
gene33345,101726037
gene33346,101726643
gene33347,101705171
gene33348,101705545
gene33349,101705918
gene33350,101696750
gene33351,101698105
gene33352,106008362
gene33353,101706640
gene33354,101698996
gene33355,101699830
gene33356,106008363
gene33357,101700661
gene33358,101701977
gene33359,101707366
gene33360,110346981
gene33361,101702325
gene33362,101703375
gene33363,101717664
gene33364,110346988
gene33365,101707722
gene33366,101709966
gene33367,101718006
gene33368,101710218
gene33369,101710577
gene33370,101718340
gene33371,101710946
gene33372,106008364
gene33373,101711798
gene33374,110346990
gene33375,101712165
gene33376,101719036
gene33377,106008365
gene33378,101719388
gene33379,101719738
gene33380,101720088
gene33381,101720433
gene33382,110346993
gene33383,101720788
gene33384,101721133
gene33385,110346989
gene33386,101721497
gene33387,110346987
gene33388,110346991
gene33389,101713125
gene33390,101713950
gene33391,101721848
gene33392,101722562
gene33393,101722896
gene33394,101714289
gene33395,101714519
gene33396,101714872
gene33397,110346986
gene33398,101723247
gene33399,110346985
gene33400,101715233
gene33401,101716507
gene33402,101717315
gene33403,110347002
gene33404,101710337
gene33405,101709626
gene33406,101709967
gene33407,101723970
gene33408,101723608
gene33409,106008367
gene33410,101724326
gene33411,101710697
gene33412,101711419
gene33413,101724676
gene33414,101725048
gene33415,110347004
gene33416,110347001
gene33417,101725421
gene33418,101712166
gene33419,101725810
gene33420,110347006
gene33421,110347007
gene33422,101726164
gene33423,101712506
gene33424,110346994
gene33425,101726526
gene33426,110347009
gene33427,110347000
gene33428,101696878
gene33429,110347005
gene33430,101712861
gene33431,110347008
gene33432,101698248
gene33433,101697870
gene33434,101697253
gene33435,106008373
gene33436,110346999
gene33437,101698630
gene33438,101698997
gene33439,110346998
gene33440,110346997
gene33441,101700786
gene33442,110346996
gene33443,106008368
gene33444,101700426
gene33445,110346995
gene33446,101701140
gene33447,101701510
gene33448,101703144
gene33449,101702764
gene33450,101703848
gene33451,101703492
gene33452,106008369
gene33453,110347010
gene33454,101704566
gene33455,101704219
gene33456,101705173
gene33457,101705404
gene33458,101706496
gene33459,101709027
gene33460,106008370
gene33461,106008371
gene33462,101713594
gene33463,101713951
gene33464,101714290
gene33465,101714639
gene33466,101714992
gene33467,110347003
gene33468,101715365
gene33469,106008378
gene33470,101722445
gene33471,110347024
gene33472,110347034
gene33473,110347032
gene33474,110347033
gene33475,101715933
gene33476,101723128
gene33477,101723481
gene33478,110347021
gene33479,101716272
gene33480,101716625
gene33481,101724204
gene33482,101724555
gene33483,101724907
gene33484,101725289
gene33485,101726040
gene33486,101726410
gene33487,101726779
gene33488,101697003
gene33489,110347028
gene33490,101697373
gene33491,101716973
gene33492,101697742
gene33493,106008380
gene33494,101698108
gene33495,101698497
gene33496,110347012
gene33497,101722088
gene33498,101718808
gene33499,101718452
gene33500,101717316
gene33501,101719147
gene33502,101719500
gene33503,101719847
gene33504,101699223
gene33505,101699576
gene33506,110347025
gene33507,101720434
gene33508,101720789
gene33509,101699940
gene33510,101700297
gene33511,106008392
gene33512,101721614
gene33513,101722443
gene33514,101723836
gene33515,101723476
gene33516,106008376
gene33517,106008385
gene33518,101724202
gene33519,101725678
gene33520,101725287
gene33521,101696751
gene33522,101697370
gene33523,101697740
gene33524,101698106
gene33525,101698496
gene33526,101702420
gene33527,101702766
gene33528,101703739
gene33529,101703376
gene33530,101700663
gene33531,101704567
gene33532,101705664
gene33533,110347023
gene33534,101707594
gene33535,101706757
gene33536,106007578
